Date,Team,Acquired,Relinquished,Notes,Injury,DL_length,Injury_Type
2015-06-17, Dodgers, , • Chris Hatcher, placed on 15 day DL with strained left oblique,1,15, strained left oblique
2015-06-17, Phillies, , • Jerome Williams, placed on 15 day DL with strained left hamstring,1,15, strained left hamstring
2015-06-17, Rockies, , • Corey Dickerson, placed on 15 day DL with plantar fasciitis in left foot,1,15, plantar fasciitis in left foot
2015-06-17, Giants, , • Marco Scutaro, placed on 60 day DL with surgery on back,1,60, surgery on back
2015-06-17, Rangers, , • Kyle Blanks, placed on 15 day DL with tendinitis in left and right Achilles,1,15, tendinitis in left and right Achilles
2015-06-18, Marlins, , • Martin Prado, placed on 15 day DL with sprained right shoulder,1,15, sprained right shoulder
2015-06-18, Red Sox, , • Richard Hembree / Heath Hembree, placed on 15 day DL with sore right shoulder / right shoulder inflammation,1,15, sore right shoulder / right shoulder inflammation
2015-06-18, Rockies, , • Brooks Brown, placed on 15 day DL with right shoulder inflammation,1,15, right shoulder inflammation
2015-06-18, Royals, , • Yordano Ventura, placed on 15 day DL with inflammation of ulnar nerve in right forearm,1,15, inflammation of ulnar nerve in right forearm
2015-06-19, Astros, , • Jake Marisnick, placed on 15 day DL with strained left hamstring,1,15, strained left hamstring
2015-06-19, Yankees, , • Sergio Santos, placed on 15 day DL with right elbow inflammation (surgery) (out for season),1,15, right elbow inflammation (surgery) (out for season)
2015-06-21, Angels, , • Jered Weaver, placed on 15 day DL with left hip inflammation,1,15, left hip inflammation
2015-06-21, Yankees, , • Mason Williams, placed on 15 day DL with right shoulder inflammation,1,15, right shoulder inflammation
2015-06-23, Braves, , • Freddie Freeman, placed on 15 day DL with bruised right wrist,1,15, bruised right wrist
2015-06-23, Mets, , • Travis d'Arnaud, placed on 15 day DL with hyperextended left elbow,1,15, hyperextended left elbow
2015-06-23, Phillies, , • Chase Utley, placed on 15 day DL with right ankle inflammation,1,15, right ankle inflammation
2015-06-24, Giants, , • Norichika Aoki / Nori Aoki, placed on 15 day DL with fractured right fibula,1,15, fractured right fibula
2015-06-24, Padres, , • Dale Thayer, placed on 15 day DL with strained rotator cuff in right shoulder,1,15, strained rotator cuff in right shoulder
2015-06-24, Pirates, , • Corey Hart, placed on 15 day DL with left shoulder impingement,1,15, left shoulder impingement
2015-06-24, Yankees, , • Brendan Ryan, placed on 15 day DL with strained upper back,1,15, strained upper back
2015-06-25, Red Sox, , • Dustin Pedroia, placed on 15 day DL with strained right hamstring,1,15, strained right hamstring
2015-06-26, Astros, , • Chad Qualls, placed on 15 day DL with pinched nerve in neck,1,15, pinched nerve in neck
2015-06-26, Braves, , • Brandon Cunniff, placed on 15 day DL with strained right groin,1,15, strained right groin
2015-06-26, Giants, , • Jeremy Affeldt, placed on 15 day DL with strained left shoulder,1,15, strained left shoulder
2015-06-26, Nationals, , • Anthony Rendon, placed on 15 day DL with strained left quadriceps,1,15, strained left quadriceps
2015-06-26, Pirates, , • Rob Scahill, placed on 15 day DL with tightness in right forearm,1,15, tightness in right forearm
2015-06-26, Twins, , • Byron Buxton, placed on 15 day DL with sprained left thumb,1,15, sprained left thumb
2015-06-27, Braves, , • Williams Perez, placed on 15 day DL with bruised left foot,1,15, bruised left foot
2015-06-27, Marlins, , • Giancarlo Stanton / Mike Stanton (c), placed on 15 day DL with fractured left hand (out for season),1,15, fractured left hand (out for season)
2015-06-28, Cubs, , • Tsuyoshi Wada, placed on 15 day DL with left shoulder injury,1,15, left shoulder injury
2015-06-30, Cardinals, , • Matt Belisle, placed on 15 day DL with right elbow inflammation,1,15, right elbow inflammation
2015-06-30, Padres, , • Cory Spangenberg, placed on 15 day DL with bruised left knee,1,15, bruised left knee
2015-06-30, Rockies, , • Christian Bergman, placed on 15 day DL with right shoulder fatigue/inflammation,1,15, right shoulder fatigue/inflammation
2015-07-02, Astros, , • George Springer, placed on 15 day DL with fractured right wrist,1,15, fractured right wrist
2015-07-02, Cardinals, , • Jon Jay, placed on 15 day DL with bone bruise in left wrist,1,15, bone bruise in left wrist
2015-07-02, Giants, , • Tim Lincecum, placed on 15 day DL with bruised right forearm,1,15, bruised right forearm
2015-07-02, Phillies, , • Aaron Harang, placed on 15 day DL with plantar fasciitis in left foot,1,15, plantar fasciitis in left foot
2015-07-03, Giants, , • Tim Hudson, placed on 15 day DL with strained right shoulder,1,15, strained right shoulder
2015-07-03, Red Sox, , • Blake Swihart, placed on 15 day DL with sprained left foot,1,15, sprained left foot
2015-07-03, Yankees, , • Carlos Beltran, placed on 15 day DL with strained left oblique muscle,1,15, strained left oblique muscle
2015-07-04, Cubs, , • David Ross, placed on 7 day DL with concussion,1,7, concussion
2015-07-04, Tigers, , • Miguel Cabrera, placed on 15 day DL with strained left calf,1,15, strained left calf
2015-07-05, Cardinals, , • Jaime Garcia (Omar), placed on 15 day DL with strained left groin,1,15, strained left groin
2015-07-05, Dodgers, , • Carlos Frias, placed on 15 day DL with tightness in lower back,1,15, tightness in lower back
2015-07-05, Nationals, , • Stephen Strasburg, placed on 15 day DL with strained left oblique,1,15, strained left oblique
2015-07-06, Brewers, , • Matt Garza, placed on 15 day DL with right shoulder tendinitis,1,15, right shoulder tendinitis
2015-07-06, Pirates, , • Josh Harrison, placed on 15 day DL with torn ligaments in left thumb,1,15, torn ligaments in left thumb
2015-07-06, Twins, , • Ryan Pressly, placed on 15 day DL with strained right lat muscle,1,15, strained right lat muscle
2015-07-07, Rays, , • Steven Souza Jr., placed on 15 day DL with lacerated right pinkie finger,1,15, lacerated right pinkie finger
2015-07-08, Indians, , • Nick Hagadone, placed on 15 day DL with strained lower back,1,15, strained lower back
2015-07-09, Mariners, , • Charlie Furbush, placed on 15 day DL with left biceps tendinitis,1,15, left biceps tendinitis
2015-07-09, Royals, , • Alex Gordon, placed on 15 day DL with strained left groin,1,15, strained left groin
2015-07-10, Marlins, , • Jeff Baker (Glen), placed on 15 day DL with strained left intercostal (CBS MLB) / oblique muscle,1,15, strained left intercostal (CBS MLB) / oblique muscle
2015-07-10, Mets, , • Steven Matz, placed on 15 day DL with torn left lat muscle,1,15, torn left lat muscle
2015-07-10, Nationals, , • Denard Span, placed on 15 day DL with back spasms/tightness,1,15, back spasms/tightness
2015-07-10, Rockies, , • David Hale, placed on 15 day DL with strained left groin,1,15, strained left groin
2015-07-10, Rockies, , • Tyler Anderson, placed on 60 day DL stress fracture in left elbow,1,60,unknown
2015-07-11, Athletics, , • Jesse Hahn, placed on 15 day DL with strained right forearm,1,15, strained right forearm
2015-07-11, Cardinals, , • Mitch Harris, placed on 15 day DL with strained groin,1,15, strained groin
2015-07-11, Red Sox, , • Clay Buchholz, placed on 15 day DL with strained flexor in right elbow,1,15, strained flexor in right elbow
2015-07-12, Rays, , • Asdrubal Cabrera, placed on 15 day DL with strained right hamstring,1,15, strained right hamstring
2015-07-13, Braves, , • Jason Grilli, placed on 60 day DL with left Achilles injury,1,60, left Achilles injury
2015-07-16, Braves, , • Jason Grilli, placed on 15 day DL (CBS E),1,15,unknown
2015-07-16, Cubs, , • Miguel Montero (Angel) (b. 1983-07-09), placed on 15 day DL with sprained left thumb,1,15, sprained left thumb
2015-07-16, Diamondbacks, , • Jarrod Saltalamacchia, placed on 15 day DL with strained neck,1,15, strained neck
2015-07-16, Marlins, , • Dee Gordon, placed on 15 day DL with dislocated left thumb,1,15, dislocated left thumb
2015-07-16, Nationals, , • (Darrell) David Carpenter, placed on 15 day DL with right shoulder inflammation,1,15, right shoulder inflammation
2015-07-16, Rangers, , • Carlos Corporán, placed on 15 day DL with sprained left thumb,1,15, sprained left thumb
2015-07-17, Braves, , • Jason Grilli, placed on 60 day DL with torn left Achilles tendon (CBC MLB SN),1,60, torn left Achilles tendon (CBC MLB SN)
2015-07-19, Diamondbacks, , • Robert Anderson / Chase Anderson, placed on 15 day DL with right triceps inflammation,1,15, right triceps inflammation
2015-07-19, Giants, , • Andrew Susac, placed on 15 day DL with sprained right thumb,1,15, sprained right thumb
2015-07-19, Pirates, , • Gorkys Hernandez, placed on 15 day DL with discomfort in left shoulder,1,15, discomfort in left shoulder
2015-07-19, Rockies, , • Chad Bettis, placed on 15 day DL with right elbow / shoulder inflammation,1,15, right elbow / shoulder inflammation
2015-07-20, Dodgers, , • A.J. Ellis, placed on 15 day DL with right knee inflammation,1,15, right knee inflammation
2015-07-20, Phillies, , • Chad Billingsley, placed on 15 day DL with strained flexor in right elbow,1,15, strained flexor in right elbow
2015-07-20, Pirates, , • Jordy Mercer, placed on 15 day DL with left knee injury / bruised lower left leg (CBS) / sprained MCL in left knee (MLB),1,15, left knee injury / bruised lower left leg (CBS) / sprained MCL in left knee (MLB)
2015-07-20, Reds, , • Manuel Parra / Manny Parra, placed on 15 day DL with strained left elbow,1,15, strained left elbow
2015-07-22, Orioles, , • Steve Pearce, placed on 15 day DL with strained left oblique,1,15, strained left oblique
2015-07-22, Royals, , • Jason Vargas, placed on 15 day DL with torn UCL in left elbow,1,15, torn UCL in left elbow
2015-07-23, Angels, , • David Freese, placed on 15 day DL with fractured right index finger,1,15, fractured right index finger
2015-07-24, Mets, , • Michael Cuddyer, placed on 15 day DL with bone bruise in left knee,1,15, bone bruise in left knee
2015-07-25, Red Sox, , • Dustin Pedroia, placed on 15 day DL with strained right hamstring,1,15, strained right hamstring
2015-07-28, Angels, , • Matt Joyce, placed on 7 day DL with concussion,1,7, concussion
2015-07-28, Braves, , • Manny Banuelos, placed on 15 day DL with left elbow inflammation,1,15, left elbow inflammation
2015-07-28, Mets, , • Jenrry Mejia, placed on restricted list with suspension,1,0, suspension
2015-07-29, Cubs, , • Neil Ramirez, placed on 15 day DL with sore left abdominal,1,15, sore left abdominal
2015-07-29, Diamondbacks, , • Randall Delgado, placed on 15 day DL with sprained right ankle,1,15, sprained right ankle
2015-07-29, Red Sox, , • Markus Betts / Mookie Betts, placed on 7 day DL with concussion,1,7, concussion
2015-07-29, White Sox, , • Emilio Bonifacio, placed on 15 day DL with strained left oblique,1,15, strained left oblique
2015-07-30, Cardinals, , • Matt Holliday, placed on 15 day DL with strained right quadriceps,1,15, strained right quadriceps
2015-07-30, Reds, , • Nate Adcock, placed on 15 day DL with surgery on right elbow,1,15, surgery on right elbow
2015-07-30, Yankees, , • Michael Pineda, placed on 15 day DL with strained right forearm,1,15, strained right forearm
2015-07-30, Dodgers, , • Bronson Arroyo," placed on 60 day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",1,60,unknown
2015-07-31, Angels, , • C.J. Wilson, placed on 15 day DL with left elbow inflammation,1,15, left elbow inflammation
2015-07-31, Blue Jays, , • Devon Travis, placed on 15 day DL with strained left shoulder,1,15, strained left shoulder
2015-07-31, Dodgers, , • Justin Turner (a), placed on 15 day DL with skin infection in right thigh,1,15, skin infection in right thigh
2015-07-31, Giants, , • Tim Hudson, placed on 15 day DL with strained right shoulder,1,15, strained right shoulder
2015-07-31, Pirates, , • A.J. Burnett, placed on 15 day DL with right elbow inflammation,1,15, right elbow inflammation
2015-07-31, Phillies, , • Matt Harrison (a), placed on 15 day DL with back injury,1,15, back injury
2015-08-01, Orioles, , • (Dennis) Mike Wright, placed on 15 day DL with strained left calf,1,15, strained left calf
2015-08-01, Rangers, , • Robinson Chirinos, placed on 15 day DL with strained left shoulder,1,15, strained left shoulder
2015-08-01, Rays, , • Steven Souza Jr., placed on 15 day DL with fractured left hand,1,15, fractured left hand
2015-08-01, Rockies, , • Corey Dickerson, placed on 15 day DL with fractured rib,1,15, fractured rib
2015-08-01, Rockies, , • Kyle Kendrick, placed on 15 day DL with right shoulder inflammation,1,15, right shoulder inflammation
2015-08-01, White Sox, , • J.B. Shuck, placed on 15 day DL with strained left hamstring,1,15, strained left hamstring
2015-08-02, Mets, , • Kirk Nieuwenhuis, placed on 15 day DL with pinched nerve in upper back,1,15, pinched nerve in upper back
2015-08-02, Rangers, , • Tanner Scheppers, placed on 15 day DL with left knee inflammation,1,15, left knee inflammation
2015-08-02, Red Sox, , • Rick Porcello, placed on 15 day DL with strained right quadriceps / triceps (MLB S),1,15, strained right quadriceps / triceps (MLB S)
2015-08-02, Twins, , • Tommy Milone, placed on 15 day DL with strained left elbow,1,15, strained left elbow
2015-08-02, Yankees, , • Diego Moreno, placed on 15 day DL with right elbow inflammation,1,15, right elbow inflammation
2015-08-03, Giants, , • Joe Panik, placed on 15 day DL with lower back inflammation/pain,1,15, lower back inflammation/pain
2015-08-03, Indians, , • Jason Kipnis, placed on 15 day DL with right shoulder inflammation / soreness,1,15, right shoulder inflammation / soreness
